"Id","Annee_mode","Nom_mode","Label"
8684866,1978,"DIAMOND-P","DIAMOND-P,1978"
8702856,1984,"DIBA-B","DIBA-B,1984"
8703057,1984,"DIBA-B","DIBA-B,1984"
8718384,1976,"DICKEY-D","DICKEY-D,1976"
8762079,1971,"DOERINGER-P","DOERINGER-P,1971"
8814729,1982,"DIMSON-E","DIMSON-E,1982"
8863436,1970,"DOMHOFF-G","DOMHOFF-G,1970"
8863445,1967,"DOMHOFF-G","DOMHOFF-G,1967"
8865905,1975,"DOMENCICH-T","DOMENCICH-T,1975"
8872319,1983,"DONALDSON-G","DONALDSON-G,1983"
8874435,1983,"DOOLEY-M","DOOLEY-M,1983"
8882581,1984,"DONALDSON-G","DONALDSON-G,1984"
8890946,1961,"DONALDSON-G","DONALDSON-G,1961"
8942485,1974,"DOUGLAS-G","DOUGLAS-G,1974"
8962888,1957,"DOWNS-A","DOWNS-A,1957"
8963465,1967,"DOWNS-A","DOWNS-A,1967"
9013560,1974,"DREZE-J","DREZE-J,1974"
9024875,1974,"DRUCKER-P","DRUCKER-P,1974"
9081835,1958,"DUESENBERRY-J","DUESENBERRY-J,1958"
9107706,1958,"DUNFORD-N","DUNFORD-N,1958"
9147079,1977,"DUNNING-J","DUNNING-J,1977"
9147097,1981,"DUNNING-J","DUNNING-J,1981"
9180376,1983,"DYBVIG-P","DYBVIG-P,1983"
9270362,1981,"EASTERBROOK","EASTERBROOK,1981"
9323983,1968,"EDWARDS-W","EDWARDS-W,1968"
9332280,1982,"EFRON-B","EFRON-B,1982"
9346202,1976,"EISENBERG-M","EISENBERG-M,1976"
9362782,1963,"EISNER-R","EISNER-R,1963"
9364922,1985,"EICHENBAUM-M","EICHENBAUM-M,1985"
9395753,1980,"EINHORN-H","EINHORN-H,1980"
9461395,1983,"ELSTER-J","ELSTER-J,1983"
9652063,1961,"ETZIONI-A","ETZIONI-A,1961"
9655698,1983,"EVANS-G","EVANS-G,1983"
9689151,1966,"EVAN-W","EVAN-W,1966"
9698273,1978,"EISNER-R","EISNER-R,1978"
9762791,1969,"FAIR-R","FAIR-R,1969"
9784288,1972,"FAMA-E","FAMA-E,1972"
9784477,1976,"FAMA-E","FAMA-E,1976"
9784478,1969,"FAMA-E","FAMA-E,1969"
9791863,1980,"FAMA-E","FAMA-E,1980"
9809985,1985,"FARRELL-J","FARRELL-J,1985"
9847163,1987,"FARMER-R","FARMER-R,1987"
9916744,1973,"FENNO-R","FENNO-R,1973"
9934746,1976,"FELLNER-W","FELLNER-W,1976"
9957130,1979,"FERRI-M","FERRI-M,1979"
9987518,1957,"FESTINGER-L","FESTINGER-L,1957"
10069489,1977,"FIORINA-M","FIORINA-M,1977"
10085038,1983,"FISCHEL-D","FISCHEL-D,1983"
10093604,1975,"FISHBEIN-M","FISHBEIN-M,1975"
10093617,1964,"FISHBURN-P","FISHBURN-P,1964"
10093620,1982,"FISHBURN-P","FISHBURN-P,1982"
10094127,1911,"FISHER-I","FISHER-I,1911"
10094135,1930,"FISHER-I","FISHER-I,1930"
10098197,1984,"FISHMAN-M","FISHMAN-M,1984"
10099377,1970,"FISHBURN-P","FISHBURN-P,1970"
10108920,1980,"FISCHHOFF-B","FISCHHOFF-B,1980"
10160786,1978,"FLEISCHER-A","FLEISCHER-A,1978"
10168538,1975,"FLEMING-W","FLEMING-W,1975"
10189897,1986,"FLOOD-R","FLOOD-R,1986"
10311837,1986,"FOSTER-G","FOSTER-G,1986"
10312492,1977,"FOSTER-G","FOSTER-G,1977"
10312971,1980,"FOSTER-G","FOSTER-G,1980"
10313116,1984,"FOSTER-G","FOSTER-G,1984"
10313269,1973,"FOSTER-G","FOSTER-G,1973"
10317940,1977,"FOSTER-G","FOSTER-G,1977"
10318072,1981,"FOSTER-G","FOSTER-G,1981"
10361387,1984,"FRANCIS-J","FRANCIS-J,1984"
10373163,1983,"FRANKEL-J","FRANKEL-J,1983"
10388355,1986,"FRANCIS-J","FRANCIS-J,1986"
10400151,1987,"FOX-M","FOX-M,1987"
10414659,1971,"FRANKO-L","FRANKO-L,1971"
10415788,1976,"FRANKO-L","FRANKO-L,1976"
10435025,1982,"FREEMAN-C","FREEMAN-C,1982"
10442481,1984,"FREEMAN-R","FREEMAN-R,1984"
10451887,1978,"FRENKEL-J","FRENKEL-J,1978"
10455243,1982,"FRENCH-K","FRENCH-K,1982"
10507288,1982,"FRIED-D","FRIED-D,1982"
10526006,1977,"FRIEDMAN-J","FRIEDMAN-J,1977"
10526554,1973,"FRIEDMAN-L","FRIEDMAN-L,1973"
10526583,1953,"FRIEDMAN-M","FRIEDMAN-M,1953"
10526602,1956,"FRIEDMAN-M","FRIEDMAN-M,1956"
10526616,1963,"FRIEDMAN-M","FRIEDMAN-M,1963"
10526626,1957,"FRIEDMAN-M","FRIEDMAN-M,1957"
10526702,1982,"FRIEDMAN-M","FRIEDMAN-M,1982"
10527918,1969,"FRIEDMAN-M","FRIEDMAN-M,1969"
10536708,1960,"FRIEDMAN-M","FRIEDMAN-M,1960"
10541271,1971,"FRIEDMANN-W","FRIEDMANN-W,1971"
10541912,1970,"FRIEDMAN-M","FRIEDMAN-M,1970"
10544450,1933,"FRISCH-R","FRISCH-R,1933"
10552441,1983,"FRYDMAN-R","FRYDMAN-R,1983"
10587360,1976,"FULLER-W","FULLER-W,1976"
10682331,1967,"GALBRAITH-J","GALBRAITH-J,1967"
10683513,1978,"GALBRAITH-J","GALBRAITH-J,1978"
10685448,1973,"GALBRAITH-J","GALBRAITH-J,1973"
10687595,1977,"GALBRAITH-J","GALBRAITH-J,1977"
10709541,1979,"GALBRAITH-J","GALBRAITH-J,1979"
10778056,1982,"GARBADE-K","GARBADE-K,1982"
10864045,1979,"GASTINEAU-G","GASTINEAU-G,1979"
10922858,1975,"GEHR-A","GEHR-A,1975"
11016319,1975,"GHEZ-G","GHEZ-G,1975"
11019003,1985,"GIBBONS-M","GIBBONS-M,1985"
11026759,1980,"GIBBONS-M","GIBBONS-M,1980"
11035482,1981,"GIBBONS-M","GIBBONS-M,1981"
11038190,1986,"GIBBONS-M","GIBBONS-M,1986"
11042456,1980,"GIBBONS-M","GIBBONS-M,1980"
11046376,1977,"GEWEKE-J","GEWEKE-J,1977"
11059064,1986,"GIBBONS-M","GIBBONS-M,1986"
11090182,1979,"GIHMAN-I","GIHMAN-I,1979"
11092965,1972,"GIHMAN-I","GIHMAN-I,1972"
11131445,1995,"GILSON-R","GILSON-R,1995"
11167408,1977,"GIRTON-L","GIRTON-L,1977"
11252916,1980,"GLUECK-W","GLUECK-W,1980"
11273145,1982,"GODFREY-L","GODFREY-L,1982"
11274817,1964,"GOLDBERGER-A","GOLDBERGER-A,1964"
11306298,1972,"GOLDFELD-S","GOLDFELD-S,1972"
11323381,1965,"GOLDFELD-S","GOLDFELD-S,1965"
11371531,1973,"GONEDES-N","GONEDES-N,1973"
11371534,1976,"GONEDES-N","GONEDES-N,1976"
11431556,1962,"GORDON-M","GORDON-M,1962"
11436738,1945,"GORDON-R","GORDON-R,1945"
11437417,1981,"GORDON-R","GORDON-R,1981"
11445356,1964,"GORDON-M","GORDON-M,1964"
11449289,1976,"GORMAN-W","GORMAN-W,1976"
11460381,1962,"GORT-M","GORT-M,1962"
11462704,1976,"GOSS-B","GOSS-B,1976"
11470411,1984,"GORTON-G","GORTON-G,1984"
11501126,1954,"GOULDNER-A","GOULDNER-A,1954"
11566549,1977,"GRANGER-C","GRANGER-C,1977"
11569824,1970,"GRANGER-C","GRANGER-C,1970"
11579324,1983,"GRANGER-C","GRANGER-C,1983"
11586022,1977,"GRAUER-F","GRAUER-F,1977"
11587774,1978,"GRANGER-C","GRANGER-C,1978"
11600670,1973,"GREEN-J","GREEN-J,1973"
11603141,1973,"GREEN-J","GREEN-J,1973"
11623032,1980,"GRANT-E","GRANT-E,1980"
11680473,1979,"GREENWALD-B","GREENWALD-B,1979"
11799061,1982,"GROSSMAN-S","GROSSMAN-S,1982"
11804824,1966,"GRUBEL-H","GRUBEL-H,1966"
11808925,1975,"GRUBEL-H","GRUBEL-H,1975"
11834030,1970,"GRUBEL-H","GRUBEL-H,1970"
11843046,1980,"GROSSMAN-S","GROSSMAN-S,1980"
11934169,1960,"GURLEY-J","GURLEY-J,1960"
11963731,1937,"HABERLER-G","HABERLER-G,1937"
12031567,1982,"HAHN-F","HAHN-F,1982"
12073370,1977,"HAKANSSON-N","HAKANSSON-N,1977"
12083988,1983,"HAKKIO-C","HAKKIO-C,1983"
12104620,1971,"HALL-R","HALL-R,1971"
12104649,1977,"HALL-R","HALL-R,1977"
12110983,1985,"HALL-R","HALL-R,1985"
12116695,1980,"HALL-P","HALL-P,1980"
12135332,1981,"HALL-R","HALL-R,1981"
12164185,1975,"HAMMOND-K","HAMMOND-K,1975"
12211496,1970,"HANNAN-E","HANNAN-E,1970"
12249104,1981,"HANSEN-L","HANSEN-L,1981"
12254437,1981,"HANSEN-L","HANSEN-L,1981"
12254439,1981,"HANSEN-L","HANSEN-L,1981"
12261850,1981,"HANSEN-L","HANSEN-L,1981"
12272658,1983,"HANSEN-L","HANSEN-L,1983"
12278247,1934,"HARDY-G","HARDY-G,1934"
12282806,1923,"HARDY-C","HARDY-C,1923"
12299162,1979,"HAGEN-O","HAGEN-O,1979"
12305075,1979,"HAGERMAN-R","HAGERMAN-R,1979"
12312094,1985,"HARRIGAN-K","HARRIGAN-K,1985"
12312262,1980,"HARRIGAN-K","HARRIGAN-K,1980"
12345467,1986,"HARRIS-L","HARRIS-L,1986"
12374520,1981,"HARVEY-A","HARVEY-A,1981"
12375162,1987,"HART-O","HART-O,1987"
12375933,1981,"HARVEY-A","HARVEY-A,1981"
12384176,1977,"HARSANYI-J","HARSANYI-J,1977"
12399106,1984,"HART-R","HART-R,1984"
12483891,1967,"HAYEK-F","HAYEK-F,1967"
12485439,1978,"HAUGEN-R","HAUGEN-R,1978"
12488746,1985,"HAYASHI-F","HAYASHI-F,1985"
12491209,1979,"HAY-D","HAY-D,1979"
12570687,1981,"HECKMAN-J","HECKMAN-J,1981"
12573559,1981,"HEDBERG-B","HEDBERG-B,1981"
12616055,1976,"HECKMAN-J","HECKMAN-J,1976"
12647878,1979,"HENDRY-D","HENDRY-D,1979"
12651757,1982,"HENNART-J","HENNART-J,1982"
12655050,1981,"HENDRY-D","HENDRY-D,1981"
12693203,1980,"HENDRY-D","HENDRY-D,1980"
12745663,1981,"HERMAN-E","HERMAN-E,1981"
12834396,1979,"HEY-J","HEY-J,1979"
12838770,1946,"HICKS-J","HICKS-J,1946"
12842815,1939,"HICKS-J","HICKS-J,1939"
12855589,1974,"HILDENBRAND-W","HILDENBRAND-W,1974"
12928053,1970,"HIRSCHMAN-A","HIRSCHMAN-A,1970"
12932608,1976,"HIRSCH-M","HIRSCH-M,1976"
12949704,1970,"HIRSHLEIFER-J","HIRSHLEIFER-J,1970"
12955048,1980,"HOAG-J","HOAG-J,1980"
12956240,1986,"HIRSCH-B","HIRSCH-B,1986"
13011204,1980,"HODRICK-R","HODRICK-R,1980"
13011523,1963,"HODGMAN-D","HODGMAN-D,1963"
13018314,1978,"HOFER-C","HOFER-C,1978"
13053274,1980,"HOGARTH-R","HOGARTH-R,1980"
13070373,1973,"HOLLANDER-M","HOLLANDER-M,1973"
13116942,1982,"HOLMSTROM-B","HOLMSTROM-B,1982"
13117088,1982,"HOLMSTROM-B","HOLMSTROM-B,1982"
13118712,1960,"HOLT-C","HOLT-C,1960"
13121887,1977,"HOLMSTROM-B","HOLMSTROM-B,1977"
13131457,1983,"HOLTHAUSEN-R","HOLTHAUSEN-R,1983"
13134237,1982,"HOLTHAUSEN-R","HOLTHAUSEN-R,1982"
13136272,1981,"HOLTHAUSEN-R","HOLTHAUSEN-R,1981"
13142345,1961,"HOMANS-G","HOMANS-G,1961"
13143781,1978,"HONG-H","HONG-H,1978"
13379966,1981,"HULTEN-C","HULTEN-C,1981"
13441540,1970,"HURST-J","HURST-J,1970"
13442408,1972,"HURWICZ-L","HURWICZ-L,1972"
13499543,1982,"IBBOTSON-R","IBBOTSON-R,1982"
13501889,1971,"IBRAGIMOV-I","IBRAGIMOV-I,1971"
13504653,1976,"HYMER-S","HYMER-S,1976"
13508011,1979,"IBBOTSON-R","IBBOTSON-R,1979"
13551442,1987,"INGERSOLL-J","INGERSOLL-J,1987"
13570538,1982,"IMHOFF-E","IMHOFF-E,1982"
13579522,1986,"IPPOLITO-R","IPPOLITO-R,1986"
13640314,1983,"ISARD-P","ISARD-P,1983"
13713738,1978,"JAGGI-B","JAGGI-B,1978"
13779895,1972,"JANIS-I","JANIS-I,1972"
13782584,1977,"JANIS-I","JANIS-I,1977"
13809318,1976,"JARECKI-H","JARECKI-H,1976"
13813963,1983,"JARROW-R","JARROW-R,1983"
13839427,1979,"JARRELL-G","JARRELL-G,1979"
13847009,1979,"IBBOTSON-R","IBBOTSON-R,1979"
13870689,1985,"JENSEN-M","JENSEN-M,1985"
13883643,1976,"JENSEN-M","JENSEN-M,1976"
13889469,1972,"JENSEN-M","JENSEN-M,1972"
13978284,1985,"JOHN-K","JOHN-K,1985"
13987444,1981,"JOHNSON-H","JOHNSON-H,1981"
14019388,1972,"JOHNSTON-J","JOHNSTON-J,1972"
14104099,1981,"JORGENSON-D","JORGENSON-D,1981"
14130433,1977,"JOY-O","JOY-O,1977"
14138210,1985,"JUDGE-G","JUDGE-G,1985"
14140069,1988,"JUDGE-G","JUDGE-G,1988"
14173197,1982,"KAHNEMAN-D","KAHNEMAN-D,1982"
14184389,1980,"KALBFLEISCH-J","KALBFLEISCH-J,1980"
14196554,1978,"KALAY-A","KALAY-A,1978"
14197708,1982,"KAMIEN-M","KAMIEN-M,1982"
14245184,1985,"KANE-E","KANE-E,1985"
14296650,1977,"KANTER-R","KANTER-R,1977"
14344895,1981,"KARLIN-S","KARLIN-S,1981"
14392020,1978,"KATZ-D","KATZ-D,1978"
14406574,1986,"KAU-J","KAU-J,1986"
14427894,1982,"KAY-N","KAY-N,1982"
14450622,1976,"KEENEY-R","KEENEY-R,1976"
