"Id","Annee_mode","Nom_mode","Label"
30520118,1971,"WIGGINS-N","WIGGINS-N,1971"
30574816,1977,"MILLER-M","MILLER-M,1977"
30648847,1965,"SAMUELSON-P","SAMUELSON-P,1965"
30682196,1962,"COOTNER-P","COOTNER-P,1962"
30684326,1970,"SAMUELSON-P","SAMUELSON-P,1970"
30806198,1958,"MODIGLIANI-F","MODIGLIANI-F,1958"
31258751,1976,"BARRO-R","BARRO-R,1976"
31462573,1973,"MAYERS-D","MAYERS-D,1973"
31520074,1961,"ALEXANDER-S","ALEXANDER-S,1961"
31721197,1967,"FARRAR-D","FARRAR-D,1967"
31742093,1963,"MODIGLIANI-F","MODIGLIANI-F,1963"
31786672,1958,"PHILLIPS-A","PHILLIPS-A,1958"
31791153,1968,"WILSON-R","WILSON-R,1968"
31873653,1969,"STIGLITZ-J","STIGLITZ-J,1969"
31912135,1964,"FISHER-L","FISHER-L,1964"
32034205,1976,"JENSEN-M","JENSEN-M,1976"
32034345,1971,"HAHN-F","HAHN-F,1971"
32081108,1963,"FAMA-E","FAMA-E,1963"
32095530,1973,"MERTON-R","MERTON-R,1973"
32116457,1969,"STOLL-H","STOLL-H,1969"
32180353,1975,"BLUME-M","BLUME-M,1975"
32306815,1971,"SPENCE-A","SPENCE-A,1971"
32339998,1970,"BLUME-M","BLUME-M,1970"
32369021,1966,"ROBICHEK-A","ROBICHEK-A,1966"
32407223,1952,"MARKOWITZ-H","MARKOWITZ-H,1952"
32519054,1963,"SHARPE-W","SHARPE-W,1963"
32667965,1969,"FAMA-E","FAMA-E,1969"
32736597,1959,"FISHER-L","FISHER-L,1959"
32909235,1974,"TVERSKY-A","TVERSKY-A,1974"
33144654,1961,"MILLER-M","MILLER-M,1961"
33155970,1972,"SIMS-C","SIMS-C,1972"
33296723,1972,"EINHORN-H","EINHORN-H,1972"
33343422,1975,"BAWA-V","BAWA-V,1975"
33472468,1972,"BLACK-F","BLACK-F,1972"
33544458,1974,"MANDELKER-G","MANDELKER-G,1974"
33602229,1976,"SMITH-C","SMITH-C,1976"
33754970,1975,"HART-O","HART-O,1975"
33828975,1962,"QUIRK-J","QUIRK-J,1962"
33833619,1977,"MYERS-S","MYERS-S,1977"
33917875,1961,"STIGLER-G","STIGLER-G,1961"
34097463,1959,"OSBORNE-M","OSBORNE-M,1959"
34227088,1969,"FAMA-E","FAMA-E,1969"
34290315,1965,"LINTNER-J","LINTNER-J,1965"
34370297,1969,"LEVHARI-D","LEVHARI-D,1969"
34397713,1969,"STIGLITZ-J","STIGLITZ-J,1969"
34404803,1948,"FRIEDMAN-M","FRIEDMAN-M,1948"
34585189,1965,"SAMUELSON-P","SAMUELSON-P,1965"
34794795,1970,"CASS-D","CASS-D,1970"
35215022,1968,"RADNER-R","RADNER-R,1968"
35283874,1972,"OFFICER-R","OFFICER-R,1972"
35365336,1973,"FAMA-E","FAMA-E,1973"
35440054,1968,"JENSEN-M","JENSEN-M,1968"
35799056,1971,"ROTHSCHILD-M","ROTHSCHILD-M,1971"
35849501,1970,"ROTHSCHILD-M","ROTHSCHILD-M,1970"
35878022,1958,"TOBIN-J","TOBIN-J,1958"
36111835,1967,"COHEN-K","COHEN-K,1967"
36155746,1968,"FAMA-E","FAMA-E,1968"
36162800,1962,"PHELPS-E","PHELPS-E,1962"
36239813,1963,"MODIGLIANI-F","MODIGLIANI-F,1963"
36336702,1964,"SHARPE-W","SHARPE-W,1964"
36464021,1968,"HOFFMAN-P","HOFFMAN-P,1968"
36543294,1967,"DIAMOND-P","DIAMOND-P,1967"
36582850,1976,"COX-J","COX-J,1976"
36633048,1948,"FRIEDMAN-M","FRIEDMAN-M,1948"
36953027,1968,"FAMA-E","FAMA-E,1968"
37051572,1972,"JENSEN-M","JENSEN-M,1972"
37055987,1969,"DOUGLAS-G","DOUGLAS-G,1969"
37164842,1972,"MERTON-R","MERTON-R,1972"
37180733,1965,"LINTNER-J","LINTNER-J,1965"
37205087,1973,"BLACK-F","BLACK-F,1973"
37287827,1958,"TOBIN-J","TOBIN-J,1958"
37305287,1964,"ARROW-K","ARROW-K,1964"
37493096,1970,"FRIEND-I","FRIEND-I,1970"
37590295,1971,"TVERSKY-A","TVERSKY-A,1971"
37800660,1968,"FRIEDMAN-M","FRIEDMAN-M,1968"
37871006,1976,"ROSS-S","ROSS-S,1976"
37918331,1952,"MARKOWITZ-H","MARKOWITZ-H,1952"
38084517,1965,"FAMA-E","FAMA-E,1965"
38172949,1964,"ALEXANDER-S","ALEXANDER-S,1964"
38251171,1966,"SHARPE-W","SHARPE-W,1966"
38350086,1973,"LUCAS-R","LUCAS-R,1973"
38474675,1972,"TINIC-S","TINIC-S,1972"
38618930,1971,"FAMA-E","FAMA-E,1971"
38854075,1971,"WILLIAMSON-O","WILLIAMSON-O,1971"
38867108,1968,"BRIGHAM-E","BRIGHAM-E,1968"
38896480,1963,"GRANGER-C","GRANGER-C,1963"
38954404,1971,"HAKANSSON-N","HAKANSSON-N,1971"
39105746,1962,"QUIRK-J","QUIRK-J,1962"
39429046,1968,"DEMSETZ-H","DEMSETZ-H,1968"
39483661,1966,"FISHER-L","FISHER-L,1966"
39580645,1965,"FAMA-E","FAMA-E,1965"
39582539,1974,"BLACK-F","BLACK-F,1974"
39757551,1966,"MOSSIN-J","MOSSIN-J,1966"
39803727,1967,"PRESS-S","PRESS-S,1967"
39837514,1966,"FELLER-W","FELLER-W,1966"
40140180,1966,"KING-B","KING-B,1966"
40193121,1965,"HIRSHLEIFER-J","HIRSHLEIFER-J,1965"
40353971,1973,"TVERSKY-A","TVERSKY-A,1973"
40423252,1966,"MANDELBROT-B","MANDELBROT-B,1966"
40581347,1958,"TOBIN-J","TOBIN-J,1958"
40607196,1968,"JENSEN-M","JENSEN-M,1968"
40662675,1974,"BLATTBERG-R","BLATTBERG-R,1974"
40740425,1970,"ROTHSCHILD-M","ROTHSCHILD-M,1970"
41168353,1974,"JAFFE-J","JAFFE-J,1974"
41233772,1965,"LINTNER-J","LINTNER-J,1965"
41278929,1965,"LINTNER-J","LINTNER-J,1965"
41289387,1970,"GOLDBERG-L","GOLDBERG-L,1970"
41342015,1965,"TREYNOR-J","TREYNOR-J,1965"
41510284,1963,"MODIGLIANI-F","MODIGLIANI-F,1963"
41536538,1973,"FAMA-E","FAMA-E,1973"
41610965,1973,"BLACK-F","BLACK-F,1973"
41631251,1965,"TOBIN-J","TOBIN-J,1965"
41635419,1969,"HAMADA-R","HAMADA-R,1969"
41647263,1976,"SMITH-C","SMITH-C,1976"
41665849,1971,"ROTHSCHILD-M","ROTHSCHILD-M,1971"
41700789,1974,"RADNER-R","RADNER-R,1974"
41816319,1967,"DIAMOND-P","DIAMOND-P,1967"
41823282,1965,"MCCALL-J","MCCALL-J,1965"
41878920,1977,"ROLL-R","ROLL-R,1977"
41903582,1961,"ALEXANDER-S","ALEXANDER-S,1961"
41959381,1967,"MANDELBROT-B","MANDELBROT-B,1967"
41985103,1969,"FEATHER-N","FEATHER-N,1969"
42003924,1966,"KING-B","KING-B,1966"
42011124,1973,"CLARK-P","CLARK-P,1973"
42025930,1937,"COWLES-A","COWLES-A,1937"
42072576,1976,"COPELAND-T","COPELAND-T,1976"
42084064,1974,"MERTON-R","MERTON-R,1974"
42358319,1967,"BAXTER-N","BAXTER-N,1967"
42485539,1958,"MODIGLIANI-F","MODIGLIANI-F,1958"
42604208,1968,"BALL-R","BALL-R,1968"
42708365,1970,"MAO-J","MAO-J,1970"
42894747,1964,"SHARPE-W","SHARPE-W,1964"
42908689,1969,"GRANGER-C","GRANGER-C,1969"
42927568,1972,"ALCHIAN-A","ALCHIAN-A,1972"
43101099,1964,"GODFREY-M","GODFREY-M,1964"
43142454,1960,"MUTH-J","MUTH-J,1960"
43190428,1964,"ARROW-K","ARROW-K,1964"
43366433,1971,"SLOVIC-P","SLOVIC-P,1971"
43401739,1973,"GONEDES-N","GONEDES-N,1973"
43408846,1965,"MODIGLIANI-F","MODIGLIANI-F,1965"
43452251,1937,"COASE-R","COASE-R,1937"
43489723,1974,"AMEMIYA-T","AMEMIYA-T,1974"
43501556,1963,"MANDELBROT-B","MANDELBROT-B,1963"
43519446,1967,"KELLEY-H","KELLEY-H,1967"
43574810,1972,"LUCAS-R","LUCAS-R,1972"
43579967,1970,"FRIEND-I","FRIEND-I,1970"
43600469,1969,"HADAR-J","HADAR-J,1969"
43618829,1976,"MERTON-R","MERTON-R,1976"
43620638,1972,"JENSEN-M","JENSEN-M,1972"
43870179,1966,"FISHER-L","FISHER-L,1966"
44025012,1968,"GOLDBERG-L","GOLDBERG-L,1968"
44125362,1956,"DEBREU-G","DEBREU-G,1956"
44134570,1966,"FAMA-E","FAMA-E,1966"
44157756,1972,"BLACK-F","BLACK-F,1972"
44584638,1958,"MODIGLIANI-F","MODIGLIANI-F,1958"
44637801,1970,"BOX-G","BOX-G,1970"
44719336,1973,"MERTON-R","MERTON-R,1973"
44850108,1972,"LUCAS-R","LUCAS-R,1972"
44856257,1970,"BEAVER-W","BEAVER-W,1970"
45057810,1976,"GRAUER-F","GRAUER-F,1976"
45136473,1960,"LIPSEY-R","LIPSEY-R,1960"
45244250,1969,"HAKANSSON-N","HAKANSSON-N,1969"
45306863,1976,"COX-J","COX-J,1976"
45339904,1970,"FAMA-E","FAMA-E,1970"
45406147,1972,"STIGLITZ-J","STIGLITZ-J,1972"
45484614,1965,"FAMA-E","FAMA-E,1965"
45627392,1970,"ROTHSCHILD-M","ROTHSCHILD-M,1970"
45668485,1970,"BARON-D","BARON-D,1970"
45708433,1961,"STIGLER-G","STIGLER-G,1961"
45807552,1969,"LINTNER-J","LINTNER-J,1969"
45876930,1967,"PHELPS-E","PHELPS-E,1967"
45944842,1952,"ROY-A","ROY-A,1952"
45980088,1973,"BLUME-M","BLUME-M,1973"
46021256,1968,"EVANS-J","EVANS-J,1968"
46105198,1976,"MCCALLUM-B","MCCALLUM-B,1976"
46142348,1953,"ALLAIS-M","ALLAIS-M,1953"
46188420,1971,"ROTHSCHILD-M","ROTHSCHILD-M,1971"
46297493,1965,"LINTNER-J","LINTNER-J,1965"
46355491,1954,"ARROW-K","ARROW-K,1954"
46434689,1965,"SHARPE-W","SHARPE-W,1965"
46523565,1959,"ROBERTS-H","ROBERTS-H,1959"
46588129,1969,"STIGLITZ-J","STIGLITZ-J,1969"
46628049,1969,"POGUE-T","POGUE-T,1969"
46691175,1972,"SCHOLES-M","SCHOLES-M,1972"
46723337,1973,"AMEMIYA-T","AMEMIYA-T,1973"
46757339,1971,"FAMA-E","FAMA-E,1971"
47133428,1970,"FAMA-E","FAMA-E,1970"
47144931,1968,"BALL-R","BALL-R,1968"
47280354,1969,"HANOCH-G","HANOCH-G,1969"
47351238,1969,"FELDSTEIN-M","FELDSTEIN-M,1969"
47404002,1963,"MANDELBROT-B","MANDELBROT-B,1963"
47497114,1977,"ROLL-R","ROLL-R,1977"
47522415,1965,"FAMA-E","FAMA-E,1965"
47736488,1969,"SAMUELSON-P","SAMUELSON-P,1969"
47828047,1964,"ARROW-K","ARROW-K,1964"
47852562,1961,"MUTH-J","MUTH-J,1961"
47906196,1967,"ARDITTI-F","ARDITTI-F,1967"
47979440,1969,"MERTON-R","MERTON-R,1969"
47990919,1974,"BOGUE-M","BOGUE-M,1974"
48033749,1973,"RUBINSTEIN-M","RUBINSTEIN-M,1973"
48121486,1973,"FAMA-E","FAMA-E,1973"
48341290,1972,"PRAETZ-P","PRAETZ-P,1972"
48491244,1973,"STIGLITZ-J","STIGLITZ-J,1973"
48591971,1966,"SHARPE-W","SHARPE-W,1966"
48659759,1971,"SARGENT-T","SARGENT-T,1971"
48691258,1970,"HAKANSSON-N","HAKANSSON-N,1970"
48732368,1965,"LINTNER-J","LINTNER-J,1965"
49056512,1966,"KING-B","KING-B,1966"
49129294,1966,"SAWYER-J","SAWYER-J,1966"
49360039,1958,"TOBIN-J","TOBIN-J,1958"
49511201,1976,"COX-J","COX-J,1976"
